Throw_Count,Simulation_Number,Dice_Rolls,Positions,Final_Position,Distance_to_A
5,124,"[6, 2, 2, 6, 4]","['G', 'A', 'C', 'A', 'E']",E,4
5,125,"[6, 1, 6, 6, 1]","['G', 'H', 'F', 'D', 'E']",E,4
5,126,"[5, 4, 3, 4, 4]","['F', 'B', 'E', 'A', 'E']",E,4
5,127,"[6, 5, 4, 5, 6]","['G', 'D', 'H', 'E', 'C']",C,6
5,128,"[6, 1, 4, 5, 3]","['G', 'H', 'D', 'A', 'D']",D,5
5,129,"[6, 2, 3, 4, 1]","['G', 'A', 'D', 'H', 'A']",A,0
5,130,"[1, 3, 5, 5, 1]","['B', 'E', 'B', 'G', 'H']",H,1
5,131,"[5, 1, 6, 4, 6]","['F', 'G', 'E', 'A', 'G']",G,2
5,132,"[3, 2, 1, 6, 4]","['D', 'F', 'G', 'E', 'A']",A,0
5,133,"[5, 4, 3, 3, 6]","['F', 'B', 'E', 'H', 'F']",F,3
5,134,"[5, 6, 2, 1, 6]","['F', 'D', 'F', 'G', 'E']",E,4
5,135,"[3, 1, 1, 4, 1]","['D', 'E', 'F', 'B', 'C']",C,6
5,136,"[2, 5, 5, 3, 2]","['C', 'H', 'E', 'H', 'B']",B,7
5,137,"[5, 2, 6, 6, 3]","['F', 'H', 'F', 'D', 'G']",G,2
5,138,"[3, 1, 6, 1, 5]","['D', 'E', 'C', 'D', 'A']",A,0
5,139,"[5, 2, 6, 5, 6]","['F', 'H', 'F', 'C', 'A']",A,0
5,140,"[5, 5, 6, 5, 3]","['F', 'C', 'A', 'F', 'A']",A,0
5,141,"[3, 6, 4, 5, 5]","['D', 'B', 'F', 'C', 'H']",H,1
5,142,"[6, 6, 1, 6, 4]","['G', 'E', 'F', 'D', 'H']",H,1
5,143,"[2, 4, 2, 5, 2]","['C', 'G', 'A', 'F', 'H']",H,1
5,144,"[3, 6, 2, 3, 4]","['D', 'B', 'D', 'G', 'C']",C,6
5,145,"[6, 4, 5, 5, 5]","['G', 'C', 'H', 'E', 'B']",B,7
5,146,"[4, 2, 2, 5, 3]","['E', 'G', 'A', 'F', 'A']",A,0
5,147,"[3, 5, 2, 6, 6]","['D', 'A', 'C', 'A', 'G']",G,2
5,148,"[6, 3, 6, 5, 3]","['G', 'B', 'H', 'E', 'H']",H,1
5,149,"[4, 3, 4, 6, 5]","['E', 'H', 'D', 'B', 'G']",G,2
5,150,"[5, 5, 5, 1, 2]","['F', 'C', 'H', 'A', 'C']",C,6
5,151,"[1, 4, 4, 5, 5]","['B', 'F', 'B', 'G', 'D']",D,5
5,152,"[4, 4, 2, 6, 1]","['E', 'A', 'C', 'A', 'B']",B,7
5,153,"[6, 6, 3, 4, 2]","['G', 'E', 'H', 'D', 'F']",F,3
5,154,"[1, 5, 6, 2, 3]","['B', 'G', 'E', 'G', 'B']",B,7
5,155,"[6, 5, 2, 5, 2]","['G', 'D', 'F', 'C', 'E']",E,4
5,156,"[4, 4, 5, 6, 2]","['E', 'A', 'F', 'D', 'F']",F,3
5,157,"[5, 3, 1, 3, 6]","['F', 'A', 'B', 'E', 'C']",C,6
5,158,"[4, 6, 5, 5, 5]","['E', 'C', 'H', 'E', 'B']",B,7
5,159,"[6, 1, 2, 1, 5]","['G', 'H', 'B', 'C', 'H']",H,1
5,160,"[6, 3, 1, 4, 1]","['G', 'B', 'C', 'G', 'H']",H,1
5,161,"[2, 1, 6, 1, 4]","['C', 'D', 'B', 'C', 'G']",G,2
5,162,"[4, 3, 3, 1, 6]","['E', 'H', 'C', 'D', 'B']",B,7
5,163,"[1, 5, 1, 5, 1]","['B', 'G', 'H', 'E', 'F']",F,3
5,164,"[2, 1, 3, 4, 1]","['C', 'D', 'G', 'C', 'D']",D,5
5,165,"[5, 6, 4, 3, 2]","['F', 'D', 'H', 'C', 'E']",E,4
5,166,"[4, 3, 6, 5, 4]","['E', 'H', 'F', 'C', 'G']",G,2
5,167,"[3, 5, 2, 5, 5]","['D', 'A', 'C', 'H', 'E']",E,4
5,168,"[1, 4, 2, 6, 6]","['B', 'F', 'H', 'F', 'D']",D,5
5,169,"[6, 1, 3, 2, 4]","['G', 'H', 'C', 'E', 'A']",A,0
5,170,"[2, 6, 5, 5, 4]","['C', 'A', 'F', 'C', 'G']",G,2
5,171,"[3, 4, 6, 1, 4]","['D', 'H', 'F', 'G', 'C']",C,6
5,172,"[1, 2, 1, 4, 5]","['B', 'D', 'E', 'A', 'F']",F,3
5,173,"[4, 4, 2, 4, 2]","['E', 'A', 'C', 'G', 'A']",A,0
5,174,"[3, 5, 1, 5, 1]","['D', 'A', 'B', 'G', 'H']",H,1
5,175,"[6, 6, 6, 4, 5]","['G', 'E', 'C', 'G', 'D']",D,5
5,176,"[5, 4, 1, 6, 3]","['F', 'B', 'C', 'A', 'D']",D,5
5,177,"[6, 5, 5, 3, 6]","['G', 'D', 'A', 'D', 'B']",B,7
5,178,"[2, 4, 3, 6, 5]","['C', 'G', 'B', 'H', 'E']",E,4
5,179,"[3, 4, 3, 2, 3]","['D', 'H', 'C', 'E', 'H']",H,1
5,180,"[4, 4, 1, 3, 6]","['E', 'A', 'B', 'E', 'C']",C,6
5,181,"[4, 1, 4, 4, 1]","['E', 'F', 'B', 'F', 'G']",G,2
5,182,"[4, 5, 4, 4, 3]","['E', 'B', 'F', 'B', 'E']",E,4
5,183,"[2, 4, 3, 5, 6]","['C', 'G', 'B', 'G', 'E']",E,4
5,184,"[3, 2, 5, 2, 6]","['D', 'F', 'C', 'E', 'C']",C,6
5,185,"[4, 2, 4, 5, 6]","['E', 'G', 'C', 'H', 'F']",F,3
5,186,"[1, 3, 6, 2, 3]","['B', 'E', 'C', 'E', 'H']",H,1
5,187,"[5, 1, 1, 5, 2]","['F', 'G', 'H', 'E', 'G']",G,2
5,188,"[1, 1, 6, 5, 4]","['B', 'C', 'A', 'F', 'B']",B,7
5,189,"[6, 2, 1, 5, 3]","['G', 'A', 'B', 'G', 'B']",B,7
5,190,"[3, 1, 1, 2, 2]","['D', 'E', 'F', 'H', 'B']",B,7
5,191,"[2, 6, 4, 6, 5]","['C', 'A', 'E', 'C', 'H']",H,1
5,192,"[5, 6, 1, 3, 5]","['F', 'D', 'E', 'H', 'E']",E,4
5,193,"[2, 4, 6, 3, 6]","['C', 'G', 'E', 'H', 'F']",F,3
5,194,"[3, 6, 4, 4, 2]","['D', 'B', 'F', 'B', 'D']",D,5
5,195,"[1, 3, 6, 2, 5]","['B', 'E', 'C', 'E', 'B']",B,7
5,196,"[3, 6, 6, 1, 1]","['D', 'B', 'H', 'A', 'B']",B,7
5,197,"[1, 5, 4, 3, 5]","['B', 'G', 'C', 'F', 'C']",C,6
5,198,"[6, 2, 3, 1, 1]","['G', 'A', 'D', 'E', 'F']",F,3
5,199,"[4, 4, 6, 6, 2]","['E', 'A', 'G', 'E', 'G']",G,2
5,200,"[2, 2, 1, 3, 6]","['C', 'E', 'F', 'A', 'G']",G,2
5,201,"[2, 5, 1, 2, 3]","['C', 'H', 'A', 'C', 'F']",F,3
5,202,"[6, 3, 2, 5, 3]","['G', 'B', 'D', 'A', 'D']",D,5
5,203,"[6, 2, 4, 5, 1]","['G', 'A', 'E', 'B', 'C']",C,6
5,204,"[3, 6, 5, 1, 2]","['D', 'B', 'G', 'H', 'B']",B,7
5,205,"[2, 5, 2, 6, 3]","['C', 'H', 'B', 'H', 'C']",C,6
5,206,"[5, 5, 4, 5, 1]","['F', 'C', 'G', 'D', 'E']",E,4
5,207,"[5, 2, 1, 5, 6]","['F', 'H', 'A', 'F', 'D']",D,5
5,208,"[2, 5, 2, 4, 1]","['C', 'H', 'B', 'F', 'G']",G,2
5,209,"[5, 1, 5, 5, 5]","['F', 'G', 'D', 'A', 'F']",F,3
5,210,"[4, 5, 6, 1, 3]","['E', 'B', 'H', 'A', 'D']",D,5
5,211,"[5, 3, 1, 5, 4]","['F', 'A', 'B', 'G', 'C']",C,6
5,212,"[3, 1, 5, 6, 3]","['D', 'E', 'B', 'H', 'C']",C,6
5,213,"[6, 2, 6, 3, 1]","['G', 'A', 'G', 'B', 'C']",C,6
5,214,"[1, 5, 6, 5, 2]","['B', 'G', 'E', 'B', 'D']",D,5
5,215,"[6, 4, 3, 3, 4]","['G', 'C', 'F', 'A', 'E']",E,4
5,216,"[6, 2, 4, 4, 2]","['G', 'A', 'E', 'A', 'C']",C,6
5,217,"[4, 2, 6, 6, 6]","['E', 'G', 'E', 'C', 'A']",A,0
5,218,"[1, 5, 6, 6, 5]","['B', 'G', 'E', 'C', 'H']",H,1
5,219,"[6, 4, 6, 5, 2]","['G', 'C', 'A', 'F', 'H']",H,1
5,220,"[5, 2, 6, 2, 6]","['F', 'H', 'F', 'H', 'F']",F,3
5,221,"[5, 2, 4, 5, 1]","['F', 'H', 'D', 'A', 'B']",B,7
5,222,"[1, 2, 1, 4, 2]","['B', 'D', 'E', 'A', 'C']",C,6
5,223,"[6, 2, 4, 3, 1]","['G', 'A', 'E', 'H', 'A']",A,0
5,224,"[3, 6, 6, 4, 4]","['D', 'B', 'H', 'D', 'H']",H,1
5,225,"[2, 3, 4, 2, 2]","['C', 'F', 'B', 'D', 'F']",F,3
5,226,"[4, 5, 3, 4, 2]","['E', 'B', 'E', 'A', 'C']",C,6
5,227,"[4, 2, 5, 6, 6]","['E', 'G', 'D', 'B', 'H']",H,1
5,228,"[2, 5, 3, 3, 5]","['C', 'H', 'C', 'F', 'C']",C,6
5,229,"[5, 2, 6, 5, 6]","['F', 'H', 'F', 'C', 'A']",A,0
5,230,"[4, 3, 3, 2, 3]","['E', 'H', 'C', 'E', 'H']",H,1
5,231,"[5, 5, 5, 4, 1]","['F', 'C', 'H', 'D', 'E']",E,4
5,232,"[6, 2, 2, 5, 6]","['G', 'A', 'C', 'H', 'F']",F,3
5,233,"[4, 4, 4, 4, 6]","['E', 'A', 'E', 'A', 'G']",G,2
5,234,"[4, 4, 6, 2, 4]","['E', 'A', 'G', 'A', 'E']",E,4
5,235,"[2, 2, 2, 3, 2]","['C', 'E', 'G', 'B', 'D']",D,5
5,236,"[2, 5, 2, 2, 4]","['C', 'H', 'B', 'D', 'H']",H,1
5,237,"[1, 4, 1, 2, 1]","['B', 'F', 'G', 'A', 'B']",B,7
5,238,"[6, 6, 6, 1, 1]","['G', 'E', 'C', 'D', 'E']",E,4
5,239,"[4, 1, 3, 3, 2]","['E', 'F', 'A', 'D', 'F']",F,3
5,240,"[1, 2, 3, 1, 5]","['B', 'D', 'G', 'H', 'E']",E,4
5,241,"[6, 5, 1, 3, 4]","['G', 'D', 'E', 'H', 'D']",D,5
5,242,"[4, 2, 5, 5, 1]","['E', 'G', 'D', 'A', 'B']",B,7
5,243,"[3, 2, 1, 4, 1]","['D', 'F', 'G', 'C', 'D']",D,5
5,244,"[4, 4, 3, 4, 1]","['E', 'A', 'D', 'H', 'A']",A,0
5,245,"[1, 4, 6, 5, 5]","['B', 'F', 'D', 'A', 'F']",F,3
5,246,"[2, 3, 3, 4, 6]","['C', 'F', 'A', 'E', 'C']",C,6
5,247,"[3, 4, 2, 4, 1]","['D', 'H', 'B', 'F', 'G']",G,2
5,248,"[3, 2, 4, 1, 3]","['D', 'F', 'B', 'C', 'F']",F,3
5,249,"[4, 2, 3, 4, 3]","['E', 'G', 'B', 'F', 'A']",A,0
5,250,"[1, 6, 6, 2, 3]","['B', 'H', 'F', 'H', 'C']",C,6
5,251,"[6, 1, 6, 5, 1]","['G', 'H', 'F', 'C', 'D']",D,5
5,252,"[5, 5, 1, 3, 5]","['F', 'C', 'D', 'G', 'D']",D,5
5,253,"[6, 1, 6, 1, 5]","['G', 'H', 'F', 'G', 'D']",D,5
5,254,"[6, 3, 5, 6, 5]","['G', 'B', 'G', 'E', 'B']",B,7
5,255,"[1, 3, 4, 3, 4]","['B', 'E', 'A', 'D', 'H']",H,1
5,256,"[6, 1, 4, 4, 2]","['G', 'H', 'D', 'H', 'B']",B,7
5,257,"[4, 6, 5, 6, 5]","['E', 'C', 'H', 'F', 'C']",C,6
5,258,"[5, 1, 4, 3, 1]","['F', 'G', 'C', 'F', 'G']",G,2
5,259,"[3, 3, 2, 3, 1]","['D', 'G', 'A', 'D', 'E']",E,4
5,260,"[1, 1, 2, 5, 4]","['B', 'C', 'E', 'B', 'F']",F,3
5,261,"[3, 5, 5, 4, 1]","['D', 'A', 'F', 'B', 'C']",C,6
5,262,"[5, 3, 4, 3, 4]","['F', 'A', 'E', 'H', 'D']",D,5
5,263,"[4, 3, 2, 3, 1]","['E', 'H', 'B', 'E', 'F']",F,3
5,264,"[2, 5, 6, 1, 5]","['C', 'H', 'F', 'G', 'D']",D,5
5,265,"[1, 6, 1, 4, 2]","['B', 'H', 'A', 'E', 'G']",G,2
5,266,"[3, 3, 3, 6, 6]","['D', 'G', 'B', 'H', 'F']",F,3
5,267,"[5, 6, 5, 2, 3]","['F', 'D', 'A', 'C', 'F']",F,3
5,268,"[1, 6, 4, 5, 1]","['B', 'H', 'D', 'A', 'B']",B,7
5,269,"[4, 6, 4, 6, 6]","['E', 'C', 'G', 'E', 'C']",C,6
5,270,"[3, 4, 4, 1, 5]","['D', 'H', 'D', 'E', 'B']",B,7
5,271,"[6, 2, 1, 4, 1]","['G', 'A', 'B', 'F', 'G']",G,2
5,272,"[2, 4, 5, 6, 2]","['C', 'G', 'D', 'B', 'D']",D,5
5,273,"[6, 3, 2, 3, 5]","['G', 'B', 'D', 'G', 'D']",D,5
5,274,"[2, 5, 1, 3, 4]","['C', 'H', 'A', 'D', 'H']",H,1
5,275,"[6, 4, 2, 5, 1]","['G', 'C', 'E', 'B', 'C']",C,6
5,276,"[2, 6, 2, 2, 4]","['C', 'A', 'C', 'E', 'A']",A,0
5,277,"[5, 5, 2, 5, 5]","['F', 'C', 'E', 'B', 'G']",G,2
5,278,"[1, 1, 3, 1, 3]","['B', 'C', 'F', 'G', 'B']",B,7
5,279,"[5, 1, 4, 4, 3]","['F', 'G', 'C', 'G', 'B']",B,7
5,280,"[5, 4, 5, 3, 2]","['F', 'B', 'G', 'B', 'D']",D,5
5,281,"[4, 4, 3, 1, 6]","['E', 'A', 'D', 'E', 'C']",C,6
5,282,"[2, 1, 3, 4, 2]","['C', 'D', 'G', 'C', 'E']",E,4
5,283,"[3, 4, 6, 5, 2]","['D', 'H', 'F', 'C', 'E']",E,4
5,284,"[5, 1, 5, 4, 1]","['F', 'G', 'D', 'H', 'A']",A,0
5,285,"[5, 5, 5, 6, 5]","['F', 'C', 'H', 'F', 'C']",C,6
5,286,"[3, 5, 4, 2, 3]","['D', 'A', 'E', 'G', 'B']",B,7
5,287,"[6, 3, 4, 6, 1]","['G', 'B', 'F', 'D', 'E']",E,4
5,288,"[3, 3, 4, 3, 1]","['D', 'G', 'C', 'F', 'G']",G,2
5,289,"[1, 5, 3, 6, 3]","['B', 'G', 'B', 'H', 'C']",C,6
5,290,"[5, 2, 2, 3, 4]","['F', 'H', 'B', 'E', 'A']",A,0
5,291,"[1, 4, 6, 2, 2]","['B', 'F', 'D', 'F', 'H']",H,1
5,292,"[4, 5, 3, 6, 6]","['E', 'B', 'E', 'C', 'A']",A,0
5,293,"[6, 2, 2, 5, 6]","['G', 'A', 'C', 'H', 'F']",F,3
5,294,"[3, 4, 3, 5, 1]","['D', 'H', 'C', 'H', 'A']",A,0
5,295,"[2, 1, 3, 4, 6]","['C', 'D', 'G', 'C', 'A']",A,0
5,296,"[6, 3, 3, 2, 4]","['G', 'B', 'E', 'G', 'C']",C,6
5,297,"[6, 6, 2, 5, 5]","['G', 'E', 'G', 'D', 'A']",A,0
5,298,"[5, 6, 2, 4, 3]","['F', 'D', 'F', 'B', 'E']",E,4
5,299,"[2, 5, 5, 2, 5]","['C', 'H', 'E', 'G', 'D']",D,5
5,300,"[3, 4, 5, 1, 6]","['D', 'H', 'E', 'F', 'D']",D,5
5,301,"[6, 4, 5, 6, 4]","['G', 'C', 'H', 'F', 'B']",B,7
5,302,"[5, 3, 3, 3, 2]","['F', 'A', 'D', 'G', 'A']",A,0
5,303,"[5, 6, 3, 6, 1]","['F', 'D', 'G', 'E', 'F']",F,3
5,304,"[4, 6, 6, 3, 5]","['E', 'C', 'A', 'D', 'A']",A,0
5,305,"[6, 3, 1, 3, 2]","['G', 'B', 'C', 'F', 'H']",H,1
5,306,"[5, 5, 6, 1, 1]","['F', 'C', 'A', 'B', 'C']",C,6
5,307,"[2, 1, 1, 3, 3]","['C', 'D', 'E', 'H', 'C']",C,6
5,308,"[1, 3, 4, 3, 1]","['B', 'E', 'A', 'D', 'E']",E,4
5,309,"[6, 6, 5, 1, 2]","['G', 'E', 'B', 'C', 'E']",E,4
5,310,"[6, 3, 3, 6, 4]","['G', 'B', 'E', 'C', 'G']",G,2
5,311,"[4, 3, 4, 3, 5]","['E', 'H', 'D', 'G', 'D']",D,5
5,312,"[5, 1, 2, 3, 4]","['F', 'G', 'A', 'D', 'H']",H,1
5,313,"[5, 3, 5, 4, 5]","['F', 'A', 'F', 'B', 'G']",G,2
5,314,"[4, 5, 5, 5, 4]","['E', 'B', 'G', 'D', 'H']",H,1
5,315,"[4, 6, 5, 5, 2]","['E', 'C', 'H', 'E', 'G']",G,2
5,316,"[1, 5, 1, 6, 4]","['B', 'G', 'H', 'F', 'B']",B,7
5,317,"[5, 4, 1, 5, 5]","['F', 'B', 'C', 'H', 'E']",E,4
5,318,"[2, 5, 2, 1, 5]","['C', 'H', 'B', 'C', 'H']",H,1
5,319,"[2, 5, 2, 3, 5]","['C', 'H', 'B', 'E', 'B']",B,7
5,320,"[6, 4, 6, 2, 5]","['G', 'C', 'A', 'C', 'H']",H,1
5,321,"[2, 3, 2, 6, 3]","['C', 'F', 'H', 'F', 'A']",A,0
5,322,"[5, 6, 6, 3, 1]","['F', 'D', 'B', 'E', 'F']",F,3
5,323,"[5, 5, 2, 5, 5]","['F', 'C', 'E', 'B', 'G']",G,2
5,324,"[4, 4, 2, 6, 6]","['E', 'A', 'C', 'A', 'G']",G,2
5,325,"[3, 1, 3, 5, 3]","['D', 'E', 'H', 'E', 'H']",H,1
5,326,"[5, 6, 6, 5, 4]","['F', 'D', 'B', 'G', 'C']",C,6
5,327,"[5, 3, 3, 3, 2]","['F', 'A', 'D', 'G', 'A']",A,0
5,328,"[2, 2, 1, 4, 1]","['C', 'E', 'F', 'B', 'C']",C,6
5,329,"[1, 2, 4, 2, 1]","['B', 'D', 'H', 'B', 'C']",C,6
5,330,"[5, 3, 2, 4, 2]","['F', 'A', 'C', 'G', 'A']",A,0
5,331,"[2, 2, 3, 4, 5]","['C', 'E', 'H', 'D', 'A']",A,0
5,332,"[4, 3, 6, 1, 4]","['E', 'H', 'F', 'G', 'C']",C,6
5,333,"[4, 5, 3, 2, 2]","['E', 'B', 'E', 'G', 'A']",A,0
5,334,"[1, 2, 1, 6, 4]","['B', 'D', 'E', 'C', 'G']",G,2
5,335,"[4, 3, 6, 1, 6]","['E', 'H', 'F', 'G', 'E']",E,4
5,336,"[2, 3, 2, 6, 6]","['C', 'F', 'H', 'F', 'D']",D,5
5,337,"[3, 2, 2, 3, 4]","['D', 'F', 'H', 'C', 'G']",G,2
5,338,"[2, 4, 1, 4, 4]","['C', 'G', 'H', 'D', 'H']",H,1
5,339,"[2, 3, 5, 3, 2]","['C', 'F', 'C', 'F', 'H']",H,1
5,340,"[6, 6, 6, 2, 1]","['G', 'E', 'C', 'E', 'F']",F,3
5,341,"[4, 1, 1, 1, 3]","['E', 'F', 'G', 'H', 'C']",C,6
5,342,"[1, 5, 4, 4, 4]","['B', 'G', 'C', 'G', 'C']",C,6
5,343,"[5, 4, 5, 5, 3]","['F', 'B', 'G', 'D', 'G']",G,2
5,344,"[3, 5, 1, 1, 4]","['D', 'A', 'B', 'C', 'G']",G,2
5,345,"[6, 2, 5, 4, 2]","['G', 'A', 'F', 'B', 'D']",D,5
5,346,"[6, 6, 6, 3, 6]","['G', 'E', 'C', 'F', 'D']",D,5
5,347,"[4, 4, 6, 4, 3]","['E', 'A', 'G', 'C', 'F']",F,3
5,348,"[6, 2, 4, 4, 5]","['G', 'A', 'E', 'A', 'F']",F,3
5,349,"[3, 4, 6, 4, 6]","['D', 'H', 'F', 'B', 'H']",H,1
5,350,"[3, 2, 5, 4, 2]","['D', 'F', 'C', 'G', 'A']",A,0
5,351,"[3, 1, 3, 4, 1]","['D', 'E', 'H', 'D', 'E']",E,4
5,352,"[3, 3, 2, 1, 3]","['D', 'G', 'A', 'B', 'E']",E,4
5,353,"[1, 1, 1, 3, 1]","['B', 'C', 'D', 'G', 'H']",H,1
5,354,"[3, 1, 4, 2, 4]","['D', 'E', 'A', 'C', 'G']",G,2
5,355,"[5, 1, 1, 2, 4]","['F', 'G', 'H', 'B', 'F']",F,3
5,356,"[6, 6, 4, 3, 1]","['G', 'E', 'A', 'D', 'E']",E,4
5,357,"[5, 4, 2, 1, 5]","['F', 'B', 'D', 'E', 'B']",B,7
5,358,"[1, 6, 1, 4, 5]","['B', 'H', 'A', 'E', 'B']",B,7
5,359,"[3, 6, 5, 4, 2]","['D', 'B', 'G', 'C', 'E']",E,4
5,360,"[1, 4, 3, 3, 5]","['B', 'F', 'A', 'D', 'A']",A,0
5,361,"[6, 4, 1, 6, 1]","['G', 'C', 'D', 'B', 'C']",C,6
5,362,"[6, 5, 1, 2, 6]","['G', 'D', 'E', 'G', 'E']",E,4
5,363,"[4, 6, 4, 5, 3]","['E', 'C', 'G', 'D', 'G']",G,2
5,364,"[4, 6, 5, 3, 5]","['E', 'C', 'H', 'C', 'H']",H,1
5,365,"[6, 1, 6, 6, 6]","['G', 'H', 'F', 'D', 'B']",B,7
5,366,"[4, 5, 3, 6, 4]","['E', 'B', 'E', 'C', 'G']",G,2
5,367,"[3, 1, 1, 1, 3]","['D', 'E', 'F', 'G', 'B']",B,7
5,368,"[6, 1, 3, 1, 5]","['G', 'H', 'C', 'D', 'A']",A,0
5,369,"[1, 3, 3, 2, 4]","['B', 'E', 'H', 'B', 'F']",F,3
5,370,"[5, 4, 6, 2, 2]","['F', 'B', 'H', 'B', 'D']",D,5
5,371,"[4, 6, 1, 2, 3]","['E', 'C', 'D', 'F', 'A']",A,0
5,372,"[6, 3, 6, 1, 2]","['G', 'B', 'H', 'A', 'C']",C,6
5,373,"[4, 6, 4, 6, 3]","['E', 'C', 'G', 'E', 'H']",H,1
5,374,"[4, 4, 2, 3, 5]","['E', 'A', 'C', 'F', 'C']",C,6
5,375,"[3, 5, 2, 3, 4]","['D', 'A', 'C', 'F', 'B']",B,7
5,376,"[3, 1, 1, 5, 1]","['D', 'E', 'F', 'C', 'D']",D,5
5,377,"[6, 2, 2, 4, 1]","['G', 'A', 'C', 'G', 'H']",H,1
5,378,"[3, 1, 6, 2, 1]","['D', 'E', 'C', 'E', 'F']",F,3
5,379,"[6, 6, 3, 3, 4]","['G', 'E', 'H', 'C', 'G']",G,2
5,380,"[5, 3, 6, 6, 5]","['F', 'A', 'G', 'E', 'B']",B,7
5,381,"[3, 1, 5, 3, 3]","['D', 'E', 'B', 'E', 'H']",H,1
5,382,"[6, 3, 1, 6, 5]","['G', 'B', 'C', 'A', 'F']",F,3
5,383,"[3, 2, 1, 3, 4]","['D', 'F', 'G', 'B', 'F']",F,3
5,384,"[3, 2, 3, 5, 6]","['D', 'F', 'A', 'F', 'D']",D,5
5,385,"[6, 5, 4, 1, 5]","['G', 'D', 'H', 'A', 'F']",F,3
5,386,"[2, 3, 1, 2, 5]","['C', 'F', 'G', 'A', 'F']",F,3
5,387,"[6, 4, 6, 1, 3]","['G', 'C', 'A', 'B', 'E']",E,4
5,388,"[2, 3, 2, 6, 4]","['C', 'F', 'H', 'F', 'B']",B,7
5,389,"[5, 6, 2, 5, 4]","['F', 'D', 'F', 'C', 'G']",G,2
5,390,"[5, 2, 3, 2, 3]","['F', 'H', 'C', 'E', 'H']",H,1
5,391,"[3, 6, 6, 6, 2]","['D', 'B', 'H', 'F', 'H']",H,1
5,392,"[1, 1, 5, 4, 2]","['B', 'C', 'H', 'D', 'F']",F,3
5,393,"[3, 3, 5, 5, 1]","['D', 'G', 'D', 'A', 'B']",B,7
5,394,"[6, 3, 5, 1, 5]","['G', 'B', 'G', 'H', 'E']",E,4
5,395,"[3, 3, 2, 2, 5]","['D', 'G', 'A', 'C', 'H']",H,1
5,396,"[4, 3, 5, 6, 4]","['E', 'H', 'E', 'C', 'G']",G,2
5,397,"[5, 4, 2, 6, 3]","['F', 'B', 'D', 'B', 'E']",E,4
5,398,"[4, 4, 6, 6, 1]","['E', 'A', 'G', 'E', 'F']",F,3
5,399,"[5, 5, 4, 3, 4]","['F', 'C', 'G', 'B', 'F']",F,3
5,400,"[2, 5, 3, 5, 4]","['C', 'H', 'C', 'H', 'D']",D,5
5,401,"[3, 2, 2, 6, 6]","['D', 'F', 'H', 'F', 'D']",D,5
5,402,"[6, 4, 3, 5, 5]","['G', 'C', 'F', 'C', 'H']",H,1
5,403,"[1, 1, 4, 2, 1]","['B', 'C', 'G', 'A', 'B']",B,7
5,404,"[5, 2, 3, 5, 6]","['F', 'H', 'C', 'H', 'F']",F,3
5,405,"[3, 3, 3, 6, 3]","['D', 'G', 'B', 'H', 'C']",C,6
5,406,"[4, 5, 5, 1, 2]","['E', 'B', 'G', 'H', 'B']",B,7
5,407,"[3, 1, 2, 6, 4]","['D', 'E', 'G', 'E', 'A']",A,0
5,408,"[4, 6, 3, 4, 1]","['E', 'C', 'F', 'B', 'C']",C,6
5,409,"[1, 1, 5, 6, 5]","['B', 'C', 'H', 'F', 'C']",C,6
5,410,"[2, 5, 6, 6, 1]","['C', 'H', 'F', 'D', 'E']",E,4
5,411,"[1, 3, 3, 4, 6]","['B', 'E', 'H', 'D', 'B']",B,7
5,412,"[4, 2, 2, 6, 2]","['E', 'G', 'A', 'G', 'A']",A,0
5,413,"[5, 2, 5, 2, 1]","['F', 'H', 'E', 'G', 'H']",H,1
5,414,"[2, 2, 3, 6, 4]","['C', 'E', 'H', 'F', 'B']",B,7
5,415,"[1, 2, 3, 6, 1]","['B', 'D', 'G', 'E', 'F']",F,3
5,416,"[3, 3, 4, 5, 1]","['D', 'G', 'C', 'H', 'A']",A,0
5,417,"[3, 3, 4, 5, 5]","['D', 'G', 'C', 'H', 'E']",E,4
5,418,"[3, 2, 4, 5, 2]","['D', 'F', 'B', 'G', 'A']",A,0
5,419,"[2, 3, 5, 6, 3]","['C', 'F', 'C', 'A', 'D']",D,5
5,420,"[3, 2, 2, 4, 3]","['D', 'F', 'H', 'D', 'G']",G,2
5,421,"[5, 4, 4, 5, 1]","['F', 'B', 'F', 'C', 'D']",D,5
5,422,"[3, 5, 2, 3, 2]","['D', 'A', 'C', 'F', 'H']",H,1
5,423,"[5, 5, 6, 1, 5]","['F', 'C', 'A', 'B', 'G']",G,2
5,424,"[5, 5, 4, 1, 3]","['F', 'C', 'G', 'H', 'C']",C,6
5,425,"[3, 5, 2, 6, 2]","['D', 'A', 'C', 'A', 'C']",C,6
5,426,"[1, 3, 2, 6, 5]","['B', 'E', 'G', 'E', 'B']",B,7
5,427,"[4, 5, 1, 5, 3]","['E', 'B', 'C', 'H', 'C']",C,6
5,428,"[1, 2, 6, 4, 5]","['B', 'D', 'B', 'F', 'C']",C,6
5,429,"[1, 6, 6, 6, 4]","['B', 'H', 'F', 'D', 'H']",H,1
5,430,"[3, 6, 6, 5, 4]","['D', 'B', 'H', 'E', 'A']",A,0
5,431,"[2, 2, 5, 3, 1]","['C', 'E', 'B', 'E', 'F']",F,3
5,432,"[2, 3, 6, 4, 3]","['C', 'F', 'D', 'H', 'C']",C,6
5,433,"[6, 2, 4, 4, 5]","['G', 'A', 'E', 'A', 'F']",F,3
